,selling_price,year,manufacturer,name,cylinders,km_driven,transmission,owner_id,size,type,paint_color
6303,9475,2007,chevrolet,tahoe ltz,,,automatic,1GNFK13087J149984,,,
6304,0,2014,chevrolet,traverse lt,6 cylinders,52000,automatic,1GNKVGKD0EJ273435,,SUV,white
6305,3795,2003,acura,rl,6 cylinders,,automatic,JH4KA96523C002086,,,
6306,13677,2018,nissan,rogue sport,4 cylinders,44866,automatic,JN1BJ1CR8JW256054,,SUV,
6307,17477,2013,ford,f150 supercrew cab,6 cylinders,142614,automatic,1FTFW1ET1DFD95360,,pickup,grey
6308,0,2016,ford,edge,,36595,automatic,2FMPK4K95GBB81712,,SUV,silver
6309,0,2018,chrysler,pacifica,,48723,automatic,2C4RC1GG7JR314596,,mini-van,
6310,16500,2013,acura,mdx,,82210,automatic,2HNYD2H37DH505627,,,
6311,15888,2016,chevrolet,express cargo,,84500,automatic,1GCWGAFF9G1221818,,,white
6312,0,2015,ram,1500,,25944,automatic,1C6RR7MT0FS701474,,pickup,orange
6313,42800,2018,dodge,charger srt 392,8 cylinders,6500,automatic,2C3CDXEJ7JH120326,full-size,sedan,black
6314,0,2014,ram,2500,,10286,automatic,3C6UR5PL4EG243924,,pickup,black
6315,0,2018,ford,mustang,,3107,manual,1FATP8UH3J5120344,sub-compact,convertible,blue
6316,29400,2018,ford,f-150,,,automatic,,,,
6317,30800,2017,chevrolet,silverado,,,automatic,,,,
6318,28500,2018,nissan,titan,,,automatic,,,,
6319,4995,2012,ford,focus hatchback,4 cylinders,120876,automatic,1FAHP3M26CL470487,compact,hatchback,white
6320,6500,2009,honda,civic ex sedan,4 cylinders,132879,automatic,2HGFA16859H320743,,sedan,grey
6321,4999,2009,kia,rio5 lx,4 cylinders,88229,automatic,KNADE243296500929,,wagon,orange
6322,0,2017,toyota,tundra,,26095,automatic,5TFDY5F15HX651599,,pickup,white
6323,6777,2010,dodge,grand caravan,,80294,automatic,2D4RN5D1XAR342056,,wagon,black
6324,5500,2008,chevrolet,silverado,8 cylinders,215000,automatic,,full-size,pickup,red
6325,18000,2015,audi,q5,,36947,automatic,WA1CFAFP3FA126484,,SUV,silver
6326,0,2015,ram,1500,,58867,automatic,1C6RR7VT8FS627929,,pickup,black
6327,4300,2006,audi,a4,,101000,automatic,,,sedan,silver
6328,16700,2010,cadillac,escalade,,108809,automatic,1GYUKJEF5AR179691,,SUV,red
6329,0,2013,toyota,tundra,,127286,automatic,5TFDY5F11DX315538,,pickup,
6330,0,2009,toyota,corolla,4 cylinders,185959,manual,2T1BU40E39C070790,compact,sedan,grey
6331,9997,2014,kia,sorento,,95630,automatic,5XYKT3A61EG528815,,wagon,white
6332,15000,2013,lexus,is,,48458,automatic,JTHCF5C21D5062231,sub-compact,sedan,red
6333,0,2017,nissan,sentra,,61626,automatic,3N1AB7AP5HL653198,,sedan,white
6334,0,2013,cadillac,escalade,8 cylinders,87688,automatic,1GYS4BEFXDR111589,full-size,SUV,red
6335,14000,2015,jeep,patriot,,21168,automatic,1C4NJRCB0FD136358,,SUV,white
6336,17000,2004,ford,f350 super duty lariat,8 cylinders,164965,automatic,,full-size,pickup,blue
6337,0,2018,kia,sorento,,45928,automatic,5XYPGDA50JG370386,,wagon,blue
6338,16000,2015,audi,a4,,29987,automatic,WAUBFAFL8FN026045,compact,sedan,black
6339,8000,2012,nissan,rogue,,66740,automatic,JN8AS5MT2CW600864,,wagon,silver
6340,4650,2012,ford,fusion,4 cylinders,165000,automatic,3FAHP0HA6CR229241,mid-size,sedan,red
6341,0,2005,ford,f-350,,89781,automatic,1FTWF31P55EC40144,,pickup,black
6342,10177,2014,honda,cr-v,4 cylinders,155382,automatic,2HKRM4H75EH674742,,SUV,blue
6343,15977,2013,ram,1500 crew cab,8 cylinders,112484,automatic,1C6RR7KT7DS531985,,pickup,red
6344,6700,2009,,2009 suburban,,,automatic,,,,
6345,0,2018,dodge,grand caravan,,49510,automatic,2C4RDGEG7JR140659,,mini-van,white
6346,0,2011,toyota,fj cruiser,6 cylinders,97922,automatic,JTEBU4BF8BK104227,mid-size,SUV,brown
6347,29995,2011,chevrolet,silverado 2500,,124000,automatic,,,,
6348,19500,2012,jeep,wrangler unlimited sport,,85000,automatic,,,,
6349,13999,2010,ford,f350 super duty crew cab,8 cylinders,135641,automatic,1FTWW3B58AEA49700,,pickup,white
6350,9999,2011,toyota,sienna,6 cylinders,149877,automatic,5TDYK3DC3BS174843,,other,silver
6351,8395,2008,lexus,rx350 rx 350,6 cylinders,132450,automatic,JTJHK31U482852655,mid-size,SUV,red
6352,11000,2009,chevrolet,suburban,8 cylinders,111000,automatic,,full-size,SUV,grey
6353,1500,1998,toyota,corolla,4 cylinders,,automatic,,,,silver
6354,44499,2015,ford,f-250 crewcab king ranch 4x4,8 cylinders,81122,automatic,1FT7W2BT4FEC10094,,pickup,white
6355,19999,2015,ram,promaster 2500 159 wb,6 cylinders,104570,automatic,3C6TRVDG7FE510280,,van,white
6356,26999,2008,ford,f-350 crewcab king ranch 4x4 drw,8 cylinders,104100,automatic,1FTWW33R88EC33689,,pickup,green
6357,24933,2007,chevrolet,silverado 2500 crewcab lt 4x4,8 cylinders,95212,automatic,1GCHK23647F535493,,pickup,white
6358,0,2016,ram,2500,,82949,automatic,3C6UR5PL2GG321152,,pickup,white
6359,31933,2010,ram,2500 crewcab laramie 4x4,6 cylinders,99779,automatic,3D7UT2CL2AG165285,,pickup,grey
6360,31933,2009,ram,"3500 crewcab slt ""big horn"" 4x4 drw",6 cylinders,94962,manual,3D7MX48L99G512566,,pickup,custom
6361,29499,2008,chevrolet,silverado 3500 crewcab ltz 4x4 drw,8 cylinders,107048,automatic,1GCJK33698F207785,,pickup,white
6362,16750,2014,honda,pilot,,80303,automatic,5FNYF4H91EB003316,,SUV,black
6363,10300,2012,lexus,ct 200h premium,4 cylinders,110000,automatic,,compact,hatchback,red
6364,11500,2008,chevrolet,c4500,8 cylinders,135000,automatic,1GBE4V1928F405973,,other,
6365,0,2011,nissan,pathfinder,,121901,automatic,5N1AR1NB4BC634113,,wagon,black
6366,20000,2017,toyota,rav4,,51640,automatic,JTMDFREV2HJ707910,,wagon,
6367,0,2015,mercedes-benz,e-class,,75112,automatic,WDDKJ6HB3FF296965,,coupe,black
6368,11995,2013,cadillac,xts,6 cylinders,105705,automatic,2G61P5S36D9169734,,sedan,black
6369,19000,2016,mercedes-benz,c-class,,26559,,55SWF4KBXGU100714,,sedan,white
6370,33900,2006,gmc,sierra,,48834,automatic,,,,
6371,11750,2015,ford,taurus limited,6 cylinders,,automatic,1FAHP2F85FG117506,,sedan,custom
6372,19900,2002,ford,f-250,,136548,automatic,,,,
6373,8900,2002,mercedes-benz,benz,,,manual,,,,
6374,20499,2016,chevrolet,silverado lt 4x4,,,automatic,,,,
6375,8295,2015,hyundai,elantra,,,automatic,,,,
6376,20000,2016,lexus,es,,28327,automatic,58ABK1GG4GU029505,,sedan,
6377,0,2017,mercedes-benz,e-class,,37572,automatic,WDDZF4KB3HA077209,,sedan,
6378,25995,2002,ford,excursion limited,,126000,automatic,,,,
6379,17995,2013,chevrolet,silverado 2500hd,,130000,automatic,,,,
6380,16997,2013,ford,explorer,,77639,automatic,1FM5K8F86DGC62593,,SUV,
6381,12977,2010,lincoln,navigator,8 cylinders,99903,automatic,5LMJJ2J50AEJ09854,,SUV,black
6382,17777,2016,ram,1500 quad cab,8 cylinders,119670,automatic,1C6RR7GT8GS303054,,pickup,
6383,10500,2014,ford,escape titanium,4 cylinders,89675,automatic,1FMCU9JX5EUA27725,,SUV,white
6384,7500,2004,dodge,neon srt4,4 cylinders,96999,manual,,compact,sedan,custom
6385,3900,1999,ford,ranger,6 cylinders,,automatic,,full-size,truck,
6386,0,2015,ford,f-350,,43366,automatic,1FT8X3D66FEA08680,,pickup,white
6387,18588,2017,kia,sportage,,25394,automatic,KNDPNCAC3H7157910,,,
6388,23588,2018,mazda,cx-5,,27093,automatic,JM3KFBDM1J0309212,,,black
6389,2500,2004,,saab 9-3,,111,automatic,,,sedan,black
6390,3000,1987,alfa-romeo,romeo spider veloce,,,manual,,,,
6391,2500,2000,ram,2500 service truck,,236000,automatic,,,pickup,white
6392,0,2016,ford,f-450,,39945,automatic,1FT8W4DT9GEB57407,,pickup,white
6393,0,2005,harley-davidson,road king classi,,10835,,SNPR01XF75M0N0135,,other,black
6394,7495,2013,ford,c-max,,100250,automatic,1FADP5BU5DL542618,full-size,SUV,white
6395,18000,2016,mercedes-benz,c-class,,34315,automatic,55SWF4KB8GU112098,,sedan,silver
6396,8495,2011,gmc,terrain,,122593,automatic,2CTALWEC4B6382002,,SUV,black
6397,11495,2007,toyota,tacoma,,117214,manual,5TEUX42N77Z397620,,pickup,blue
6398,12795,2009,chevrolet,silverado,,126178,automatic,3GCEC13C49G200879,,pickup,
6399,9795,2014,buick,regal,,90504,automatic,2G4GN5EX4E9325410,,sedan,
6400,0,2016,ford,edge,,30487,automatic,2FMPK4J84GBC33405,,SUV,
6401,17250,2015,chrysler,300,,33080,automatic,2C3CCAKG8FH923520,full-size,sedan,white
6402,850,1997,gmc,sierra 1500,8 cylinders,,automatic,,,,
6403,2400,2008,honda,element,,208000,automatic,,mid-size,SUV,green
6404,14000,2012,ford,mustang,,79703,manual,1ZVBP8CF9C5231440,sub-compact,coupe,red
6405,0,2016,audi,a6,,63781,automatic,WAUGFAFC3GN095068,,sedan,
6406,7200,2010,ford,f-150 xlt 4x4,8 cylinders,232000,automatic,,full-size,pickup,white
6407,27995,2011,ford,f350,,80000,automatic,,,,
6408,15500,2017,toyota,camry,,13009,automatic,4T1BF1FK2HU303965,,sedan,
6409,7990,2008,dodge,dakota crew cab,6 cylinders,137309,automatic,1D7HW38K38S629041,mid-size,truck,silver
6410,25995,2008,ram,3500,,159000,manual,,,,
6411,0,2014,chevrolet,silverado 1500,8 cylinders,66633,automatic,3GCUKREC8EG326697,mid-size,truck,black
6412,0,2016,dodge,durango,,31127,automatic,1C4RDJDG9GC433382,,SUV,
6413,11995,2008,ram,1500,,145000,automatic,,,,
6414,6995,2004,honda,pilot,,150000,automatic,,,,
6415,19500,2016,mercedes-benz,e-class,,35070,automatic,WDDHF5KBXGB247530,,sedan,
6416,17995,2009,chevrolet,silverado,,140000,automatic,,,,
6417,6995,1997,dodge,2500 4x4,10 cylinders,170000,automatic,,full-size,pickup,green
6418,18700,2016,mercedes-benz,c-class,,33825,automatic,55SWF4KB7GU160224,,sedan,black
6419,0,2008,toyota,sienna,,171618,automatic,5TDZK22C88S162519,,wagon,white
6420,18995,2018,toyota,camry,4 cylinders,22057,automatic,JTNB11HK5J3014358,,sedan,silver
6421,1900,2001,ram,3500 cargo van,8 cylinders,86568,automatic,2b7kb31z41k555812,full-size,van,white
6422,0,2016,ford,f-250,,85026,automatic,1FT7W2BT5GEA86628,,pickup,white
6423,49000,2019,ford,f150 fx4 crew cab,6 cylinders,10000,automatic,,full-size,truck,grey
6424,850,1999,,Mercury. sable,6 cylinders,96006,automatic,1MEFM53S4XA635430,mid-size,sedan,white
6425,14777,2009,ram,1500 crew cab,8 cylinders,112040,automatic,1D3HV13T49S739719,,pickup,
6426,8977,2012,volkswagen,passat,4 cylinders,73258,automatic,1VWBN7A33CC104185,,sedan,black
6427,5500,2010,honda,accord,6 cylinders,171359,automatic,5KBCP3F8XAB001829,,sedan,blue
6428,24500,2017,ford,explorer,,52215,automatic,1FM5K8D82HGB44114,,,
6429,2500,2006,subaru,legacy gt turbo,4 cylinders,167059,automatic,,compact,sedan,silver
6430,11000,2018,nissan,sentra,,41825,,3N1AB7AP1JY327682,,sedan,
6431,0,2005,ford,f-350,,89781,automatic,1FTWF31P55EC40144,,pickup,black
6432,0,2011,lincoln,mkx,6 cylinders,47127,automatic,2LMDJ8JK2BBJ11650,mid-size,SUV,black
6433,42900,2019,ram,pickup 2500,,11637,automatic,,,,
6434,21900,2009,ford,f-250,,104845,automatic,,,,
6435,2500,2000,ford,explorer eddie bauer,6 cylinders,376000,automatic,1FMZU74E6YZB93364,,SUV,green
6436,4999,2010,toyota,corolla le 4dr sedan,4 cylinders,121700,automatic,JTDBU4EE7AJ073483,full-size,sedan,grey
6437,18350,2012,ram,,,125862,automatic,1C6RD7PT6CS147458,,pickup,
6438,18750,2015,jeep,wrangler,,116821,manual,1C4BJWDG4FL611530,,SUV,yellow
6439,8995,2008,chevrolet,express cargo van,8 cylinders,119592,automatic,1GCGG25C481217842,,van,white
6440,3100,2004,,oldsmobile bravada,6 cylinders,129000,automatic,,,SUV,silver
6441,12990,2013,infiniti,g37,,65260,automatic,JN1CV6AP0DM716718,,sedan,black
6442,0,2015,chevrolet,suburban,,92291,automatic,1GNSKJKCXFR232178,,SUV,
6443,16500,2013,jeep,wrangler,,89557,automatic,1C4BJWDG6DL678613,,SUV,silver
6444,0,2011,nissan,pathfinder,,121901,automatic,5N1AR1NB4BC634113,,wagon,black
6445,0,2014,mercedes-benz,glk-class,,64674,automatic,WDCGG8JB2EG327579,,SUV,white
6446,12000,2015,chevrolet,equinox,,51455,automatic,2GNALCEK9F6322554,,SUV,black
6447,17750,2017,honda,accord,,35224,automatic,1HGCR2F13HA152795,,sedan,white
6448,0,2013,toyota,tundra,,127286,automatic,5TFDY5F11DX315538,,pickup,
6449,4000,2005,infiniti,g35x,,,automatic,,,,
6450,2500,2011,dodge,nitro,6 cylinders,146000,automatic,,full-size,SUV,silver
6451,2250,2008,subaru,impreza,,227497,manual,JF1GH63678G837394,compact,hatchback,silver
6452,3497,2007,lincoln,mkz,6 cylinders,155213,automatic,,full-size,sedan,black
6453,1750,1988,ford,f-150,8 cylinders,160500,automatic,1ftef14n8jna82340,full-size,truck,grey
6454,7497,2006,toyota,tacoma,6 cylinders,,automatic,,mid-size,pickup,white
6455,0,2017,acura,rdx,,62187,automatic,5J8TB4H53HL001931,,SUV,black
6456,2750,2005,honda,accord,,,automatic,,,,
6457,8500,2006,rover,lr3,8 cylinders,97608,automatic,SALAE25496A401538,,SUV,white
6458,29000,2012,jeep,wrangler jk8,6 cylinders,24271,automatic,,mid-size,truck,orange
6459,0,2015,mercedes-benz,e-class,,75112,automatic,WDDKJ6HB3FF296965,,coupe,black
6460,14550,2007,dodge,charger,,85546,automatic,2B3LA73W97H699834,full-size,sedan,black
6461,14500,2011,mercedes-benz,gl-class,,99891,automatic,4JGBF8GE7BA721934,,SUV,black
6462,9000,2013,ford,fusion,,113000,automatic,,,,
6463,0,2016,ford,mustang,,38659,automatic,1FA6P8CF8G5326944,sub-compact,coupe,black
6464,2800,2004,ford,f-150,8 cylinders,181000,automatic,,full-size,truck,brown
6465,0,2017,mercedes-benz,e-class,,37572,automatic,WDDZF4KB3HA077209,,sedan,
6466,0,2015,mercedes-benz,sprinter,,63475,automatic,WD3PE8CC5FP149972,,truck,white
6467,4900,2008,honda,civic lx,4 cylinders,,manual,,compact,sedan,blue
6468,17999,2010,ford,f150 supercrew cab,8 cylinders,99500,automatic,1FTFW1CV8AKA66940,,pickup,black
6469,4000,2004,bmw,3 series,6 cylinders,112056,automatic,WBAET37444NJ42235,,sedan,silver
6470,9499,1987,toyota,4runner,,,manual,,,,
6471,2777,2012,ford,fiesta se,4 cylinders,,automatic,,compact,hatchback,white
6472,0,2016,ford,f-250,,42998,automatic,1FT7W2BT3GED18188,,pickup,black
6473,16490,2016,bmw,328i,,55801,automatic,WBA8E3G53GNT80484,compact,sedan,black
6474,0,2017,honda,civic,,20242,automatic,19XFC1F79HE203466,full-size,sedan,black
6475,8477,2011,gmc,acadia,,125660,automatic,1GKKVRED2BJ285554,,wagon,silver
6476,8477,2011,gmc,acadia,,125660,automatic,1GKKVRED2BJ285554,,wagon,silver
6477,5900,2009,toyota,sienna xle fwd,6 cylinders,145885,automatic,5TDZK22C69S256027,,mini-van,blue
6478,12995,2015,toyota,prius c,,68305,automatic,JTDKDTB38F1107452,compact,hatchback,blue
6479,8995,2006,chevrolet,colorado,,136299,automatic,1GCDT136468250950,,pickup,
6480,6995,2007,toyota,camry,,102256,automatic,4T1BE46K97U618832,,sedan,
6481,12995,2014,chevrolet,camaro,,68878,automatic,2G1FA1E33E9180595,compact,coupe,silver
6482,7500,2010,ford,edge,,139560,automatic,2FMDK3JC3ABA75163,,SUV,
6483,18750,2012,gmc,yukon,,123657,automatic,1GKS2MEF5CR191636,,SUV,white
6484,10900,2006,ford,f-250 sd xl supercab 4wd,8 cylinders,181353,automatic,1FTSX21P96EB89450,,pickup,green
6485,1700,2000,ford,f250 super duty,,298903,automatic,,,,white
6486,15500,2016,ford,edge,,52148,automatic,2FMPK4J95GBB91335,,SUV,black
6487,0,2016,honda,civic,,30290,automatic,2HGFC2F50GH565968,,sedan,
6488,0,2011,toyota,tacoma,,,automatic,,,pickup,silver
6489,6995,2005,toyota,highlander,,146762,automatic,JTEEP21A250094132,,wagon,
6490,6995,2005,toyota,highlander,,146762,automatic,JTEEP21A250094132,,wagon,
6491,4977,2009,volkswagen,jetta,,73608,automatic,3VWJM71K89M143366,compact,sedan,silver
6492,8995,2009,ford,expedition max,,154196,automatic,1FMFK18569EB10556,,SUV,blue
6493,8995,2013,chrysler,300,,118982,automatic,2C3CCAAG0DH659143,full-size,sedan,black
6494,7995,2013,subaru,legacy,,133891,automatic,4S3BMBK68D3030877,,sedan,blue
6495,17995,2009,ram,,,126614,automatic,1D3HV13T69S718399,,pickup,blue
6496,10995,2008,nissan,titan,,99691,automatic,1N6BA07G88N328240,,pickup,white
6497,5950,2013,dodge,avenger,,121307,automatic,1C3CDZCB9DN665687,,sedan,red
6498,7000,2008,hyundai,santa fe,,118352,automatic,5NMSH73E08H188998,,wagon,blue
6499,0,2009,ford,f-150,,,automatic,,,pickup,
6500,5495,2006,ford,f150 xlt,,,automatic,1FTPX14526NB45932,,,
6501,0,2013,volkswagen,passat,,75776,automatic,1VWBP7A38DC008578,,sedan,
6502,2995,2007,pontiac,g5 coupe gt,4 cylinders,99000,automatic,1G2AN15B477237473,compact,coupe,silver
6503,0,2014,subaru,xv crosstrek,,,automatic,,,wagon,
6504,7995,2014,hyundai,elantra,,78061,manual,5NPDH4AE7EH483847,,sedan,white
6505,6995,2008,honda,accord,,120271,automatic,1HGCP263X8A031222,full-size,sedan,silver
6506,12995,2009,toyota,highlander,,105643,automatic,JTEES42A892144583,,wagon,
6507,13995,2014,toyota,sienna,,54319,automatic,5TDZK3DC1ES465804,,wagon,silver
6508,9995,2011,cadillac,srx,,117689,automatic,3GYFNDEY8BS608971,,SUV,silver
6509,8995,2011,honda,pilot,,136057,automatic,5FNYF4H58BB055518,,SUV,silver
6510,8495,2011,honda,civic,,84360,automatic,2HGFA1F5XBH302783,sub-compact,sedan,silver
6511,5995,2013,hyundai,accent,,110987,automatic,KMHCT4AE1DU369949,compact,sedan,white
6512,11995,2005,ford,f-150,,92029,automatic,1FTPW12585KE03974,,pickup,black
6513,20000,2016,mercedes-benz,e-class,,31249,automatic,WDDHF8JB3GB236663,,sedan,blue
6514,12995,2014,dodge,charger,,99458,automatic,2C3CDXBG0EH158978,full-size,sedan,blue
6515,8995,2008,gmc,acadia,,145721,automatic,1GKEV23748J182100,,wagon,silver
6516,6995,2008,toyota,corolla,,99340,automatic,2T1BR32E38C874014,compact,sedan,black
6517,7495,2010,toyota,camry,,100833,manual,4T1BF3EKXAU517511,,sedan,white
6518,16995,2012,gmc,sierra,,106234,automatic,3GTU2VE2XCG148286,,pickup,white
6519,16995,2008,ford,f-250,,146560,automatic,1FTSW21R08EA10249,,pickup,
6520,7995,2012,hyundai,sonata,,87864,automatic,KMHEC4A4XCA038495,full-size,sedan,white
6521,8995,2011,kia,sorento,,133955,automatic,5XYKWDA2XBG119959,,wagon,
6522,15995,2013,toyota,sienna,,85295,automatic,5TDYK3DC7DS340574,,wagon,white
6523,5995,2012,chevrolet,impala,,137874,automatic,2G1WC5E3XC1167288,full-size,sedan,white
6524,11995,2014,ford,e-150,,95112,automatic,1FTNE1EL4EDA44552,,van,white
6525,7995,2004,ford,explorer sport trac,,97302,automatic,1FMZU77K74UA29243,,SUV,blue
6526,12795,2014,honda,odyssey,,123913,automatic,5FNRL5H60EB049423,,mini-van,white
6527,6995,2008,cadillac,srx,,124551,automatic,1GYEE437880205269,,other,
6528,11995,2008,ford,mustang,,79643,automatic,1ZVHT82H785188927,sub-compact,coupe,
6529,9995,2008,ford,e-250,,129357,automatic,1FTNE24W48DA11170,,van,silver
6530,16995,2015,toyota,sienna,,84786,automatic,5TDYK3DC3FS591675,,wagon,
6531,14995,2010,chevrolet,silverado,,132248,automatic,3GCRKSE37AG242801,,pickup,
6532,12995,2013,bmw,528xi,,93813,automatic,WBAXH5C56DDW14512,,other,
6533,7995,2013,toyota,corolla,,112981,automatic,2T1BU4EE5DC104701,compact,sedan,white
6534,3999,2005,pontiac,sunfire,4 cylinders,83153,automatic,3G2JB12F25S118321,mid-size,coupe,red
6535,6990,2008,honda,odyssey ex,6 cylinders,112634,automatic,5FNRL38498B086509,full-size,mini-van,grey
6536,17450,2015,honda,pilot,,98114,automatic,5FNYF4H33FB072103,,SUV,black
6537,0,2009,nissan,altima,,,automatic,,,sedan,blue
6538,3995,2007,ford,fusion,,160498,automatic,3FAHP071X7R109188,,sedan,white
6539,0,2016,ford,f-250,,78088,automatic,1FT7W2BT6GEA07564,,pickup,white
6540,0,2010,,BUY HERE!! PAY HERE!!,,,other,,,,
6541,13000,2010,audi,q7,,101683,automatic,WA1WMBFE1AD000817,,SUV,
6542,6850,2003,toyota,tacoma,,,manual,,,,
6543,17500,2016,mercedes-benz,c-class,,37404,automatic,55SWF4KB8GU169952,,sedan,black
6544,13995,2009,jeep,wrangler,6 cylinders,108247,manual,1J4FA24169L735755,,SUV,black
6545,2400,2004,,SCION XA HATCHBACK,4 cylinders,171678,automatic,JTKKT604940077437,sub-compact,hatchback,grey
6546,12895,2018,hyundai,elantra,,25377,automatic,KMHD84LF5JU535820,,sedan,
6547,23450,2013,jeep,wrangler,,90535,manual,1C4BJWFG0DL543866,,SUV,silver
6548,10795,2016,chevrolet,cruze,,35139,automatic,1G1PE5SBXG7164605,compact,sedan,
6549,19995,2012,infiniti,qx56,,97746,automatic,JN8AZ2NC5C9315244,,wagon,white
6550,11000,2011,toyota,sienna,,141035,automatic,5TDYK3DC8BS003862,,wagon,white
6551,0,2016,ram,1500,,48176,automatic,1C6RR7PT5GS254587,,pickup,black
6552,27995,2011,ford,f-250,,111675,automatic,1FT7W2BT6BEA83715,,pickup,
6553,12977,2014,jeep,cherokee,4 cylinders,94332,automatic,1C4PJMBB6EW182597,,SUV,black
6554,9977,2014,chevrolet,equinox,4 cylinders,117858,automatic,1GNALDEK4EZ130631,,SUV,white
6555,21995,2007,ram,,,144609,automatic,3D7MX48C37G706734,,pickup,red
6556,0,2013,ford,escape,,70028,automatic,1FMCU9HX5DUA76590,compact,SUV,black
6557,21000,2018,chevrolet,express passenger,,43715,automatic,1GAZGPFG0J1206360,,,white
6558,19488,2017,chevrolet,express passenger,,38594,automatic,1GAZGPFF0H1213830,,,white
6559,0,2015,ram,3500,,96001,automatic,3C63RRGL5FG534596,,pickup,white
6560,1950,2000,,oldsmobile alero,,124000,automatic,,,,
6561,17000,1968,chevrolet,c 10 pick up,,,automatic,,,,
6562,0,2012,subaru,b9 tribeca,,,automatic,,,SUV,
6563,0,2016,buick,enclave,,36743,automatic,5GAKVBKD7GJ333081,,SUV,
6564,8500,2004,ram,,8 cylinders,159896,automatic,,full-size,pickup,
6565,10999,2007,jeep,wrangler,6 cylinders,193016,manual,1J4GA59197L170719,,SUV,custom
6566,8500,2005,lexus,gx 470,8 cylinders,168987,automatic,,full-size,SUV,grey
6567,7500,2005,mercedes-benz,clk 320,6 cylinders,86586,automatic,,mid-size,convertible,blue
6568,0,2016,cadillac,ats,,39854,automatic,1G6AH5SS2G0146065,compact,sedan,blue
6569,8900,2013,,Scion tC Sports Coupe,4 cylinders,112456,automatic,JTKJF5C76D3063531,,coupe,grey
6570,8900,2005,ram,1500 slt monster,8 cylinders,192302,automatic,1D7HU18D45J639705,,pickup,orange
6571,4500,2003,toyota,rav4 sport 4wd,4 cylinders,146765,automatic,,full-size,SUV,black
6572,9500,2010,honda,accord sdn ex-l automatic,4 cylinders,112736,automatic,1HGCS1B80AA015157,,coupe,black
